"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Gujarat","Chhotaudepur","2015-09-25",2015,9,20.3722768371,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2015-09-26",2015,9,11.5057944786,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2015-09-27",2015,9,1.0167987947,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2015-09-28",2015,9,44.7853822191,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2015-09-29",2015,9,47.993193428,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2015-09-30",2015,9,67.0120465089,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-01",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-02",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-03",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-04",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-05",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-06",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-07",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-08",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-09",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-10",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-11",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-12",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-13",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-14",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-15",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-16",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-17",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-18",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-19",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-20",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-21",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-22",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-23",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-24",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-25",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-26",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-27",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-28",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-29",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-04-30",2016,4,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-01",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-02",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-03",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-04",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-05",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-06",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-07",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-08",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-09",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-10",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-11",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-12",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-13",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-14",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-15",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-16",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-17",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-18",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-19",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-20",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-21",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-22",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-23",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-24",2016,8,0.5153478288,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-25",2016,8,6.1737152842,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-26",2016,8,12.8098868334,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-27",2016,8,2.0032350574,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-28",2016,8,2.7639457501,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-29",2016,8,1.5853305609,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-30",2016,8,2.8215967293,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-08-31",2016,8,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-01",2016,12,0.1493779773,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-02",2016,12,0.0023357219,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-03",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-04",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-05",2016,12,1.5729977793,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-06",2016,12,4.6468898604,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-07",2016,12,9.9431758481,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-08",2016,12,11.4486983994,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-09",2016,12,11.2782289352,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-10",2016,12,4.9077065409,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-11",2016,12,0.8891369549,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-12",2016,12,0.245436793,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-13",2016,12,0.0371956548,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-14",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-15",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-16",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-17",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-18",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-19",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-20",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-21",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-22",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-23",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-24",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-25",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-26",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-27",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-28",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-29",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-30",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-12-31",2016,12,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-01",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-02",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-03",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-04",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-05",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-06",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-07",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-08",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-09",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-10",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-11",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-12",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-13",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-14",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-15",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-16",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-17",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-18",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-19",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-20",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-21",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-22",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-23",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-24",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-25",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-26",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-27",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-28",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-02-29",2016,2,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-01",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-02",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-03",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-04",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-05",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-06",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-07",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-08",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-09",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-10",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-11",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-12",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-13",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-14",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-15",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-16",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-17",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-18",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-19",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-20",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-21",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-22",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-23",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-24",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-25",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-26",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-27",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-28",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-29",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-30",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-01-31",2016,1,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-01",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-02",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-03",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-04",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-05",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-06",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-07",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-08",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-09",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-10",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-11",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-12",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-13",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-14",2016,7,1.6081696293,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-15",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-16",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-17",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-18",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-19",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-20",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-21",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-22",2016,7,0.0355378336,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-23",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-24",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-25",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-26",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-27",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-28",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-29",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-30",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-07-31",2016,7,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-01",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-02",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-03",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-04",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-05",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-06",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-07",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-08",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-09",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-10",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-11",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-12",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-13",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-14",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-15",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-16",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-17",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-18",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-19",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-20",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-21",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-22",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-23",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-24",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-25",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-26",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-27",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-28",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-29",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-06-30",2016,6,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-01",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-02",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-03",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-04",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-05",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-06",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-07",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-08",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-09",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-10",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-11",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-12",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-13",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-14",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-15",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-16",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-17",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-18",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-19",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-20",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-21",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-22",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-23",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-24",2016,3,0.0905686987,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-25",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-26",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-27",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-28",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-29",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-30",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-03-31",2016,3,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-01",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-02",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-03",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-04",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-05",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-06",2016,5,0.156114113,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-07",2016,5,0.001557148,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-08",2016,5,0.444222959,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-09",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-10",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-11",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-12",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-13",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-14",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-15",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-16",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-17",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-18",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-19",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-20",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-21",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-22",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-23",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-24",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-25",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-26",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-27",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-28",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-29",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-30",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-05-31",2016,5,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-01",2016,11,20.9518473993,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-02",2016,11,2.7925560789,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-03",2016,11,3.3120668397,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-04",2016,11,5.5670127023,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-05",2016,11,23.2419565714,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-06",2016,11,10.2500064464,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-07",2016,11,3.2040253881,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-08",2016,11,0.0276416334,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-09",2016,11,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-10",2016,11,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-11",2016,11,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-12",2016,11,1.9256308889,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-13",2016,11,3.479144741,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-14",2016,11,1.7272e-05,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-15",2016,11,0.3122282261,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-16",2016,11,0.3109599666,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-17",2016,11,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-18",2016,11,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-19",2016,11,0.6764581052,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-20",2016,11,14.8496126703,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-21",2016,11,21.1506167915,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-22",2016,11,16.1780380312,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-23",2016,11,12.4478071776,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-24",2016,11,18.4843079626,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-25",2016,11,0.0,"IMD GRID MODEL"
"Gujarat","Chhotaudepur","2016-11-26",2016,11,10.9833385318,"IMD GRID MODEL"
